id;fecha;tipo;accion;que;plataforma_pago;cantidad;detalle1;detalle2;created_at;updated_at
2598;2024-06-27T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;28.64;Cena Yolanda Tricount ;Poke & Ramen;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2599;2024-06-27T00:00:00-02:00;Hobby;Gasto;Pádel;LaCaixa;9;Bernat y Marc;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2600;2024-06-28T00:00:00-02:00;QFI;Gasto;Supermercado;Nexo;55.12;BigSound;Consum;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2601;2024-06-28T00:00:00-02:00;QFI;Gasto;Fiesta;Nexo;42;Copas BigSound ;El Kiosko;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2602;2024-06-29T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;61.1;Paella Pere Triount BigSound;Gastro Trinquet;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2603;2024-06-30T00:00:00-02:00;Otros Gastos;Gasto;Ropa;Nexo;9.59;Pantalón corto deporte;El corte inglés;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2604;2024-06-30T00:00:00-02:00;QFI;Gasto;Fiesta;Cdc;102;Copas BigSound;BigSound;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2605;2024-06-30T00:00:00-02:00;Comida;Gasto;Bar;Cash;10;Horchata Pere Tricount BigSound;Orxata Daniel;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2606;2024-06-30T00:00:00-02:00;Comida;Gasto;Restaurante;Nexo;11.99;Pere Tricount BigSound;KFC;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2607;2024-07-01T00:00:00-02:00;Comida;Gasto;Bar;Cdc;14.5;Comida día laboral Tricount;Fornaris;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2608;2024-07-01T00:00:00-02:00;Salud;Gasto;Gym;Cdc;34.9;Cuota;VivaGym;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2609;2024-07-01T00:00:00-02:00;Empleo;Ingreso;EFIWATT;LaCaixa;2237.43;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2610;2024-07-01T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;LaCaixa;40;Cuota TV 27;-1080;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2611;2024-07-01T00:00:00-02:00;Piso JB38;Inversión;Hipoteca;LaCaixa;501.53;30;-14708.7;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2612;2024-07-01T00:00:00-02:00;Piso JB38;Inversión;Seguro Vida;LaCaixa;18.47;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2613;2024-07-01T00:00:00-02:00;Piso JB38;Inversión;Seguro hogar;LaCaixa;29.47;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2614;2024-07-01T00:00:00-02:00;Piso JB38;Inversión;Alarma;LaCaixa;52.03;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2615;2024-07-01T00:00:00-02:00;Piso JB38;Inversión;CCPP;LaCaixa;80;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2616;2024-07-01T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;BBVA;43;Internet piso;O2;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2617;2024-07-01T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;74.98;Tricount Yolanda;Mercadona;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2618;2024-07-02T00:00:00-02:00;Hobby;Gasto;Pádel;Cdc;7.8;Marc y Bernat;Playtomic;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2619;2024-07-03T00:00:00-02:00;Cripto D;Inversión;Cdc;Cdc;100;0.00170082 BTC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2620;2024-07-04T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;13.77;;KFC;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2621;2024-07-04T00:00:00-02:00;QFi;Gasto;Supermercado;Nexo;64.72;Bebida Fiesta en mi casa;Bip bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2622;2024-07-04T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;Cash;50;Limpieza bimensual;Rosana;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2623;2024-07-05T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;LaCaixa;47.31;Factura luz Octopus (kWh);208;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2624;2024-07-05T00:00:00-02:00;Tools;Gasto;Microsoft;LaCaixa;14.16;Microsoft 365;Microsoft;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2625;2024-07-05T00:00:00-02:00;QFi;Gasto;Supermercado;Nexo;78.34;Comida Fiesta en mi casa;Mercadona;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2626;2024-07-05T00:00:00-02:00;Otros Gastos;Gasto;Préstamos;Cash;100;Yolanda;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2627;2024-07-05T00:00:00-02:00;Cripto D;Inversión;Nexo;Nexo;300;0.00567724 BTC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2628;2024-07-06T00:00:00-02:00;QFi;Gasto;Supermercado;Cdc;21.35;Bebida Fiesta en mi casa;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2629;2024-07-06T00:00:00-02:00;QFi;Gasto;Fiesta;Cdc;55;Copas San Fermin;Beberapid;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2630;2024-07-08T00:00:00-02:00;Cripto D;Inversión;Nexo;Nexo;800;861.549846 USDT;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2631;2024-07-08T00:00:00-02:00;Piso JB38;Ingreso;Alquiler;LaCaixa;400;José Julio;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2632;2024-07-09T00:00:00-02:00;Comida;Gasto;Bar;Cdc;4.5;Comida día laborable;Fornaris;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2633;2024-07-09T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;11.5;;KFC;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2634;2024-07-09T00:00:00-02:00;Tools;Gasto;Suscripcion;Cdc;9.99;Curve Red Card;Curve;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2635;2024-07-10T00:00:00-02:00;Comida;Gasto;Restaurante;Nexo;13.5;;Dos Hermanos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2636;2024-07-10T00:00:00-02:00;Comida;Gasto;Supermercado;Nexo;1.4;;Chinos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2637;2024-07-10T00:00:00-02:00;Cripto D;Inversión;Cdc;Cdc;100;0.00183105 BTC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2638;2024-07-11T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;Nexo;9.75;Accesorios varios;Ikea;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2639;2024-07-11T00:00:00-02:00;Comida;Gasto;Restaurante;Nexo;9.4;;Ikea;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2640;2024-07-13T00:00:00-02:00;QFi;Gasto;Supermercado;Nexo;15.77;Rbf mallorca comida;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2641;2024-07-13T00:00:00-02:00;Comida;Gasto;Restaurante;LaCaixa;19;Cena equipo balonmano;Can Torrat;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2642;2024-07-14T00:00:00-02:00;QFI;Gasto;Supermercado;Nexo;7.59;Rbf comida;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2643;2024-07-14T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;46.4;Yolanda Tricount;Tango;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2644;2024-07-17T00:00:00-02:00;Cripto D;Inversión;Cdc;Cdc;100;0.001646 BTC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2645;2024-07-18T00:00:00-02:00;Cripto D;Inversión;Nexo;Nexo;250;271.478318 USDT;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2646;2024-07-18T00:00:00-02:00;Comida;Gasto;Restaurante;Nexo;34.69;Comida día laborable Poke Tricount;Glovo;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2647;2024-07-18T00:00:00-02:00;Comida;Gasto;Supermercado;Nexo;67.35;Yolanda Tricount;Mercadona;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2648;2024-07-19T00:00:00-02:00;Viajes/ Transporte;Gasto;Vuelos;Nexo;201.74;Viaje Galicia;Vueling;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2649;2024-07-19T00:00:00-02:00;Otros Gastos;Gasto;Suscripción;Cdc;49.9;Amazon prime;Amazon;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2650;2024-07-19T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;4.3;;Chinos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2651;2024-07-22T00:00:00-02:00;Comida;Gasto;Supermercado;Nexo;2.92;Joyntlanda;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2652;2024-07-22T00:00:00-02:00;Autónomo;Ingreso;DocsEE;Revolut;75;Subvencion Felanitx;Yolanda;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2653;2024-07-23T00:00:00-02:00;Otros Gastos;Gasto;Ropa;Nexo;16.99;Cambio pantalones por 2 camisas;Springfield;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2654;2024-07-24T00:00:00-02:00;Comida;Gasto;Supermercado;Nexo;3.64;Joyntlanda;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2655;2024-07-24T00:00:00-02:00;Comida;Gasto;Supermercado;Nexo;2.92;Joyntlanda;Bip bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2656;2024-07-24T00:00:00-02:00;Comida;Gasto;Restaurante;Nexo;11.49;;KFC;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2657;2024-07-24T00:00:00-02:00;Cripto D;Inversión;Cdc;Cdc;100;0,00160323 BTC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2658;2024-07-25T00:00:00-02:00;Comida;Gasto;Restaurante;Nexo;12.4;Joyntlanda Comida día laborable;Glovo;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2659;2024-07-25T00:00:00-02:00;Comida;Gasto;Supermercado;Nexo;19.72;Joyntlanda;Mercadona;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2660;2024-07-26T00:00:00-02:00;Comida;Gasto;Bar;Cdc;8.05;Joyntlanda;Mariana la del jamon;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2661;2024-07-27T00:00:00-02:00;Otros Gastos;Gasto;Regalos;Cdc;16.5;Ensaimada Rafa Santander;Aeropuerto St Cristo;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2662;2024-07-27T00:00:00-02:00;Tools;Gasto;VIP;Cdc;16.47;Joyntlanda;Vip Lounge;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2663;2024-07-27T00:00:00-02:00;QFI;Gasto;Bar;Nexo;53;Viaje Santander Bebidas;Bar Tino;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2664;2024-07-28T00:00:00-02:00;Comida;Gasto;Restaurante;Nexo;136.2;Viaje Santander;Boga Boga;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2665;2024-07-28T00:00:00-02:00;Cripto D;Inversión;Nexo;Nexo;300;324,560858 USDT;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2666;2024-07-29T00:00:00-02:00;Viajes/ Transporte;Gasto;VTC;Joyntlanda;7.5;Cabify Viaje Santander;Cabify;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2667;2024-07-29T00:00:00-02:00;Café;Gasto;Bar;Joyntlanda;3.45;Viaje Santander;Gallofa&Co;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2668;2024-07-29T00:00:00-02:00;Café;Gasto;Starbucks;Joyntlanda;5.36;Viaje Santander;Starbucks;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2669;2024-07-29T00:00:00-02:00;Comida;Gasto;Supermercado;Joyntlanda;7.95;;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2670;2024-07-30T00:00:00-02:00;Comida;Gasto;Supermercado;Nexo;10.7;Joyntlanda Comida día laborable;Glovo;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2671;2024-07-31T00:00:00-02:00;Otros Ingresos;Ingreso;Cashback;Revolut;161.3;curve + bkswipe;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2672;2024-07-31T00:00:00-02:00;Cripto D;Inversión;Cdc;Cdc;100;0,00158812 BTC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2673;2024-08-01T00:00:00-02:00;Comida;Gasto;Bar;Cdc;8.25;Joyntlanda Comida día laborable;Fornaris;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2674;2024-08-01T00:00:00-02:00;Alquiler;Gasto;Parking;Cash;90;Moto + depósito;Enrique;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2675;2024-08-01T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;LaCaixa;37.4;Factura de luz Octopus (kWh);171;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2676;2024-08-01T00:00:00-02:00;Empleo;Ingreso;EFIWATT;LaCaixa;2237.43;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2677;2024-08-01T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;LaCaixa;40;Cuota TV 28;-1120;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2678;2024-08-01T00:00:00-02:00;Piso JB38;Inversión;Hipoteca;LaCaixa;501.53;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2679;2024-08-01T00:00:00-02:00;Piso JB38;Inversión;Seguro Vida;LaCaixa;18.47;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2680;2024-08-01T00:00:00-02:00;Piso JB38;Inversión;Seguro hogar;LaCaixa;29.47;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2681;2024-08-01T00:00:00-02:00;Piso JB38;Inversión;Alarma;LaCaixa;52.03;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2682;2024-08-01T00:00:00-02:00;Piso JB38;Inversión;CCPP;LaCaixa;80;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2683;2024-08-01T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;BBVA;43;Internet piso;O2;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2684;2024-08-02T00:00:00-02:00;Comida;Gasto;Supermercado;Joyntlanda;13.48;;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2685;2024-08-02T00:00:00-02:00;Comida;Gasto;Supermercado;Nexo;26.7;Joyntlanda;Mercadona;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2686;2024-08-02T00:00:00-02:00;Otros Ingresos;Ingreso;Cashback;BBVA;34.83;Recibos;BBVA;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2687;2024-08-03T00:00:00-02:00;Autónomo;Ingreso;DocsEE;Cash;250;Subv + Registro 0016FV;Juanjo;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2688;2024-08-03T00:00:00-02:00;QFI;Gasto;Supermercado;Cdc;7.2;Hielos fiesta Pere;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2689;2024-08-03T00:00:00-02:00;Viajes/ Transporte;Gasto;Gasolina;Nexo;15;279;km;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2690;2024-08-04T00:00:00-02:00;Cripto D;Inversión;Nexo;Nexo;750;814,575141 USDT;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2691;2024-08-05T00:00:00-02:00;Cripto D;Inversión;Cdc;Cdc;100;0,0019605 BTC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2692;2024-08-05T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;18.5;Hamburguesa Raymundo Joyntlanda;Glovo;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2693;2024-08-05T00:00:00-02:00;Tools;Gasto;Microsoft;LaCaixa;14.16;Microsoft 365;Microsoft;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2694;2024-08-06T00:00:00-02:00;Otros Gastos;Gasto;Regalos;Cdc;37;Ensaimadas Viaje Galicia;Can Joan de S aigo;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2695;2024-08-06T00:00:00-02:00;Otros Gastos;Gasto;Ropa;Cdc;19.98;Banyadores y gorro triatlon;Decathlon;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2696;2024-08-06T00:00:00-02:00;QFI;Gasto;Supermercado;Nexo;6.99;Viaje Galicia Mojitos;Gadis;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2697;2024-08-07T00:00:00-02:00;Salud;Gasto;Gym;Cdc;34.9;Cuota;VivaGym;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2698;2024-08-07T00:00:00-02:00;QFI;Gasto;Bar;Cdc;16.8;Viaje Galicia Copas;American Bar Lugo;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2699;2024-08-07T00:00:00-02:00;Piso JB38;Ingreso;Alquiler;LaCaixa;400;José Agosto;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2700;2024-08-07T00:00:00-02:00;Cripto D;Inversión;Cdc;Cdc;100;0,00188454 BTC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2701;2024-08-08T00:00:00-02:00;QFI;Gasto;Bar;Cdc;9;Viaje Galicia Copas;Alquimia;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2702;2024-08-08T00:00:00-02:00;Tools;Gasto;Suscripción;Cdc;9.99;Curve Red Card;Curve;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2703;2024-08-08T00:00:00-02:00;QFI;Gasto;Bar;Cdc;28;Viaje Galicia Copas;El Holandes;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2704;2024-08-09T00:00:00-02:00;QFI;Gasto;Fiesta;Cdc;10;Viaje Galicia Discoteca;Pelicano;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2705;2024-08-10T00:00:00-02:00;Comida;Gasto;Shaker;Nexo;76.4;4 Plenny Shake;Esjoy;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2706;2024-08-11T00:00:00-02:00;Comida;Gasto;Restaurante;Nexo;11.59;;KFC;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2707;2024-08-13T00:00:00-02:00;Comida;Gasto;Bar;Cdc;8.25;Comida dia labrable Joyntlanda;Fornaris;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2708;2024-08-13T00:00:00-02:00;Comida;Gasto;Supermercado;Nexo;61;Joyntlanda;Mercadona;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2709;2024-08-14T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;1.75;Joyntlanda;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2710;2024-08-14T00:00:00-02:00;Hobby;Gasto;Pádel ;Cdc;8.32;Bernat y Marc;Playtomic ;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2711;2024-08-14T00:00:00-02:00;Cripto D;Inversión;Cdc;Cdc;100;0,00177499 BTC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2712;2024-08-15T00:00:00-02:00;Hobby;Gasto;Balonmano;LaCaixa;300;Cuota ficha 1/3;Mata de Jonc;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2713;2024-08-16T00:00:00-02:00;Tools;Gasto;Moto;LaCaixa;323.29;Seguro GSX-8S;Allianz;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2714;2024-08-17T00:00:00-02:00;QFI;Gasto;Bar;Cdc;18.8;Billar Pere;Somnis;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2715;2024-08-17T00:00:00-02:00;Comida;Gasto;Restaurante;Revolut;13.5;;Dos Hermanos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2716;2024-08-17T00:00:00-02:00;Viajes/ Transporte;Gasto;Gasolina;Cdc;15;0;km GSX;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2717;2024-08-18T00:00:00-02:00;Café;Gasto;StarBucks;Cdc;10.92;Invitar Yolanda;StarBucks;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2718;2024-08-18T00:00:00-02:00;Hobby;Gasto;Pádel;Cdc;8.32;Bernat y Marc;Playtomic;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2719;2024-08-18T00:00:00-02:00;Comida;Gasto;Supermercado;Joyntlanda;3.11;;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2720;2024-08-19T00:00:00-02:00;Comida;Gasto;Supermercado;Joyntlanda;9.88;;Mercadona;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2721;2024-08-20T00:00:00-02:00;Comida;Gasto;Supermercado;Joyntlanda;1.25;;Mercadona;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2722;2024-08-21T00:00:00-02:00;QFi;Gasto;Cine;Joyntlanda;18.43;Cine y cervezas Alfonso - Alien Ocimax;Pizzea;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2723;2024-08-21T00:00:00-02:00;Cripto D;Inversión;Cdc;Cdc;100;0.0018248 BTC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2724;2024-08-22T00:00:00-02:00;Comida;Gasto;Supermercado;Joyntlanda;9.33;;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2725;2024-08-23T00:00:00-02:00;Comida;Gasto;Restaurante;Joyntlanda;16.95;Comida día laborable;Glovo Poke;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2726;2024-08-23T00:00:00-02:00;Tools;Gasto;PC;Cash;600;Minipc pantalla y soporte EFIWATT;Amazon;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2727;2024-08-24T00:00:00-02:00;Comida;Gasto;Restaurante;Joyntlanda;16.5;;Klüg;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2728;2024-08-24T00:00:00-02:00;QFI;Gasto;Supermercado;Cdc;5.1;Bebida;Chinos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2729;2024-08-25T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;9.9;Joyntlanda;Taco Bell;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2730;2024-08-26T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;4.6;Joyntlanda;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2731;2024-08-27T00:00:00-02:00;Hobby;Gasto;Pádel;Cdc;8.32;Bernat y Marc;Playtomic;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2732;2024-08-27T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;Cdc;24.1;Cubre colchón y candado;Chinos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2733;2024-08-28T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;9.65;Joyntlanda;Pita Club;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2734;2024-08-28T00:00:00-02:00;Cripto D;Inversión;Cdc;Cdc;100;0.00183701 BTC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2735;2024-08-29T00:00:00-02:00;QFI;Gasto;Supermercado;Cdc;53.76;Bebida y comida Bresh;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2736;2024-08-29T00:00:00-02:00;QFI;Gasto;Fiesta;Cdc;18;Copas Bresh;Bresh;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2737;2024-08-30T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;1.1;;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2738;2024-08-31T00:00:00-02:00;Comida;Gasto;Restaurante;LaCaixa;76.31;Cena Amadeo, Pere y Laia;Brox;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2739;2024-08-31T00:00:00-02:00;Otros Ingresos;Ingreso;Cashback;Revolut;211.74;curve + bkswipe;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2740;2024-09-01T00:00:00-02:00;Empleo;Ingreso;EFIWATT;LaCaixa;2237.43;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2741;2024-09-01T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;LaCaixa;40;Cuota TV 29;-1160;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2742;2024-09-01T00:00:00-02:00;Piso JB38;Inversión;Hipoteca;LaCaixa;501.53;32;-15711.76;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2743;2024-09-01T00:00:00-02:00;Piso JB38;Inversión;Seguro Vida;LaCaixa;18.47;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2744;2024-09-01T00:00:00-02:00;Piso JB38;Inversión;Seguro hogar;LaCaixa;29.47;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2745;2024-09-01T00:00:00-02:00;Piso JB38;Inversión;Alarma;LaCaixa;52.03;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2746;2024-09-01T00:00:00-02:00;Piso JB38;Inversión;CCPP;LaCaixa;80;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2747;2024-09-01T00:00:00-02:00;Alquiler;Gasto;Parking;LaCaixa;40;Moto;Enrique;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2748;2024-09-02T00:00:00-02:00;Viajes/ Transporte;Gasto;Gasolina;Cdc;15;150;km GSX;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
